dataset,model_type,include_incurreds,include_covariates,transform_inputs,version_no,target_col,type,nLayers,nHidden,criterion,nonlinearity,output_layer,epochs,patience,batch_size,optimiser,learning_rate,normalisation,dropout,loss,vsInc,weighted_vsInc_claimsize,weighted_vsInc_ocl,UIE
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,4,64,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0,0.512,32.52,53.09,58.02,0.0
noInf_WithInc_seed_20250101,RNN,True,True,True,1,log_claim_size,LSTM,2,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.213,48.34,65.43,70.83,12.92
noInf_WithInc_seed_20250101,RNN,True,True,True,1,log_claim_size,LSTM,2,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.192,50.8,66.64,71.97,17.26
noInf_WithInc_seed_20250101,RNN,True,True,True,1,log_claim_size,LSTM,3,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.223,42.65,61.64,66.95,8.03
noInf_WithInc_seed_20250101,RNN,True,True,True,1,log_claim_size,LSTM,3,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.194,50.96,66.41,71.41,17.68
noInf_WithInc_seed_20250101,RNN,True,True,True,1,log_claim_size,LSTM,4,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.214,47.54,63.63,68.84,16.77
noInf_WithInc_seed_20250101,RNN,True,True,True,1,log_claim_size,LSTM,4,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.197,52.52,67.95,73.16,18.69
noInf_WithInc_seed_20250101,RNN,True,True,True,1,log_claim_size,LSTM,2,32,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.198,49.03,65.33,70.54,21.76
noInf_WithInc_seed_20250101,RNN,True,True,True,1,log_claim_size,LSTM,2,32,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.184,50.43,68.54,74.1,11.18
noInf_WithInc_seed_20250101,RNN,True,True,True,1,log_claim_size,LSTM,3,32,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.2,47.67,65.95,71.25,14.2
noInf_WithInc_seed_20250101,RNN,True,True,True,1,log_claim_size,LSTM,3,32,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.19,51.78,66.4,71.48,15.93
noInf_WithInc_seed_20250101,RNN,True,True,True,1,log_claim_size,LSTM,4,32,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.198,50.85,65.76,70.98,17.36
noInf_WithInc_seed_20250101,RNN,True,True,True,1,log_claim_size,LSTM,4,32,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.179,48.26,67.34,72.66,8.46
noInf_WithInc_seed_20250101,RNN,True,True,True,1,log_claim_size,LSTM,2,64,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.199,49.7,66.37,71.6,17.55
noInf_WithInc_seed_20250101,RNN,True,True,True,1,log_claim_size,LSTM,2,64,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.199,49.76,67.14,72.47,13.88
noInf_WithInc_seed_20250101,RNN,True,True,True,1,log_claim_size,LSTM,3,64,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.177,47.33,64.71,70.01,8.37
noInf_WithInc_seed_20250101,RNN,True,True,True,1,log_claim_size,LSTM,3,64,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.191,47.58,67.7,73.15,7.96
noInf_WithInc_seed_20250101,RNN,True,True,True,1,log_claim_size,LSTM,4,64,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.186,51.78,67.78,73.02,15.45
noInf_WithInc_seed_20250101,RNN,True,True,True,1,log_claim_size,LSTM,4,64,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.201,50.33,65.7,70.79,16.21
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,2,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.407,38.84,62.3,67.54,25.77
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,2,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.92,41.16,62.38,67.36,11.56
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,2,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.759,38.22,61.99,67.18,24.6
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,3,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.816,42.33,65.82,71.09,14.7
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,3,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.761,41.3,62.06,66.86,34.92
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,4,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.969,43.68,60.2,64.86,18.83
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,4,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.815,45.14,65.0,70.03,14.23
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,2,32,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.85,37.16,61.21,66.26,37.55
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,2,32,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.712,44.63,65.07,70.25,10.89
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,3,32,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.71,42.1,63.69,68.7,11.4
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,3,32,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.628,44.82,63.91,68.97,14.3
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,4,32,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.775,43.85,62.84,67.93,31.76
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,4,32,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.678,41.8,65.62,70.83,8.62
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,2,64,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.698,43.57,62.97,67.95,19.19
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,2,64,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.756,43.28,66.23,71.54,11.45
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,3,64,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.802,33.35,60.13,65.25,2.92
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,3,64,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.769,41.99,63.72,68.82,17.69
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,4,64,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.797,42.39,64.34,69.28,12.6
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,4,64,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.807,36.97,57.97,62.88,45.17
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,2,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0.1,0.889,43.02,62.35,67.4,11.32
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,2,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0.1,0.812,40.5,60.75,65.85,35.6
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,3,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0.1,1.016,37.37,56.06,60.71,16.39
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,3,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0.1,0.84,40.52,63.33,68.47,16.6
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,4,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0.1,0.932,41.34,61.35,66.27,18.67
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,4,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0.1,0.793,40.84,62.83,67.8,17.02
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,2,32,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0.1,0.891,41.74,63.19,68.33,19.01
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,2,32,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0.1,0.783,44.28,63.31,68.4,15.44
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,3,32,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0.1,0.816,41.44,63.37,68.38,11.17
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,3,32,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0.1,0.824,37.69,62.4,67.59,11.31
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,4,32,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0.1,0.871,41.15,61.29,66.24,16.6
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,4,32,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0.1,0.835,42.71,60.47,65.32,17.65
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,2,64,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0.1,0.872,43.68,62.77,67.85,20.09
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,2,64,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0.1,0.751,43.47,64.88,70.06,13.17
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,3,64,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0.1,0.825,44.69,63.48,68.46,18.57
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,3,64,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0.1,0.774,41.54,62.46,67.57,11.54
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,4,64,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0.1,0.841,41.98,62.13,67.17,33.16
noInf_WithInc_seed_20250101,RNN,True,True,True,1,claim_size,LSTM,4,64,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0.1,0.773,41.91,62.23,67.25,15.36
noInf_WithInc_seed_20250101,RNN,True,True,True,1,log_claim_size,LSTM,4,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.205,51.92,63.16,68.0,15.67
noInf_WithInc_seed_20250101,RNN,True,True,True,1,log_claim_size,LSTM,4,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.205,51.92,63.16,68.0,15.67
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,2,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.417,39.41,47.43,50.98,39.26
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,2,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0.1,0.379,40.62,47.35,50.87,38.53
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,2,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.371,40.25,50.99,54.91,33.99
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,2,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0.1,0.379,40.02,47.61,51.25,40.74
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,3,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.411,40.08,50.07,53.9,35.05
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,3,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0.1,0.435,40.27,44.0,47.18,34.24
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,3,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.364,40.86,51.36,55.27,29.04
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,3,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0.1,0.364,41.32,49.26,52.99,35.16
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,4,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.493,39.11,41.42,44.38,37.56
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,4,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0.1,0.441,39.75,41.74,44.7,39.01
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,2,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,True,0,0.561,41.59,40.03,42.76,23.12
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,4,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.38,40.8,44.07,47.27,35.43
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,2,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0,0.425,38.1,51.12,55.21,9.22
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,4,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0.1,0.395,40.47,43.57,46.71,30.79
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,3,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,True,0,0.494,37.82,53.4,57.7,4.98
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,3,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0,0.406,43.31,54.75,58.77,13.09
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,4,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,True,0,0.558,38.34,41.61,44.83,18.21
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,2,32,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.353,41.08,52.5,56.55,35.12
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,4,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0,0.465,39.39,51.74,55.69,7.19
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,2,32,MSELoss(),relu,linear,200,5,512,AdamW,0.001,True,0,0.513,39.93,52.07,55.96,7.74
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,2,32,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0,0.424,42.16,49.02,52.37,14.03
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,3,32,MSELoss(),relu,linear,200,5,512,AdamW,0.001,True,0,0.502,37.01,53.2,57.56,4.12
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,2,32,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0.1,0.367,40.89,50.7,54.63,30.09
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,3,32,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0,0.419,42.8,55.3,59.64,13.12
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,2,32,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.323,42.51,53.92,58.08,27.95
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,4,32,MSELoss(),relu,linear,200,5,512,AdamW,0.001,True,0,0.526,37.84,51.63,55.66,9.57
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,4,32,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0,0.44,37.66,50.21,54.12,9.58
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,2,64,MSELoss(),relu,linear,200,5,512,AdamW,0.001,True,0,0.521,41.46,45.88,49.12,14.44
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,2,32,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0.1,0.329,41.94,51.2,55.01,35.37
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,2,64,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0,0.444,33.26,53.64,58.41,0.37
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,3,32,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.402,40.21,48.25,51.9,33.21
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,3,64,MSELoss(),relu,linear,200,5,512,AdamW,0.001,True,0,0.507,38.79,52.27,56.47,5.65
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,3,64,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0,0.475,42.46,48.16,51.96,27.63
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,3,32,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0.1,0.417,40.18,44.98,48.31,38.48
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,4,64,MSELoss(),relu,linear,200,5,512,AdamW,0.001,True,0,0.499,39.01,55.19,59.25,5.5
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,4,64,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0,0.533,43.3,42.71,45.74,17.44
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,3,32,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.35,41.42,52.56,56.62,33.03
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,3,32,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0.1,0.329,41.97,52.82,56.8,30.37
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,4,32,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.417,39.9,48.21,51.85,35.84
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,4,32,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0.1,0.367,40.88,47.59,51.21,32.75
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,4,32,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.326,41.28,51.55,55.53,29.13
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,4,32,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0.1,0.342,41.74,49.61,53.31,32.38
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,2,64,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.378,39.6,51.26,55.23,38.3
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,2,64,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0.1,0.381,40.84,51.3,55.16,34.88
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,2,64,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.33,41.5,53.52,57.71,25.31
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,2,64,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0.1,0.336,41.45,52.03,55.95,35.04
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,3,64,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.366,40.92,52.9,57.04,31.09
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,3,64,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0.1,0.373,40.9,50.27,54.1,38.45
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,3,64,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.324,42.15,53.34,57.41,25.99
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,3,64,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0.1,0.365,41.56,48.35,51.96,37.87
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,4,64,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0,0.358,39.78,50.04,53.95,37.7
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,4,64,MSELoss(),relu,linear,200,5,512,AdamW,0.001,False,0.1,0.377,39.72,49.32,53.17,39.05
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,4,64,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0,0.332,41.42,52.29,56.32,26.09
noInf_NoInc_seed_20250101,RNN,False,True,True,1,log_claim_size,LSTM,4,64,MSELoss(),relu,linear,200,5,512,AdamW,0.01,False,0.1,0.306,42.78,53.66,57.85,25.92
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,2,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0,0.425,38.1,51.12,55.21,9.22
noInf_NoInc_seed_20250101,FNN,False,True,True,1,log_claim_size,,2,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,True,0,0.382,39.52,48.66,52.43,37.68
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,2,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0.1,0.527,37.78,48.8,52.71,10.06
noInf_NoInc_seed_20250101,FNN,False,True,True,1,log_claim_size,,2,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,True,0.1,0.385,40.26,45.59,49.09,38.28
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,2,16,MSELoss(),relu,linear,200,5,512,AdamW,0.1,True,0,0.522,37.1,50.79,54.93,6.96
noInf_NoInc_seed_20250101,FNN,False,True,True,1,log_claim_size,,2,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0,0.363,39.77,51.98,56.02,32.23
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,2,16,MSELoss(),relu,linear,200,5,512,AdamW,0.1,True,0.1,0.522,37.13,44.93,48.56,13.01
noInf_NoInc_seed_20250101,FNN,False,True,True,1,log_claim_size,,2,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0.1,0.366,40.12,47.6,51.28,31.45
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,3,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0,0.406,43.31,54.75,58.77,13.09
noInf_NoInc_seed_20250101,FNN,False,True,True,1,log_claim_size,,3,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,True,0,0.35,40.41,50.72,54.58,33.12
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,3,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0.1,0.494,36.74,47.31,51.08,10.82
noInf_NoInc_seed_20250101,FNN,False,True,True,1,log_claim_size,,3,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,True,0.1,0.419,38.88,42.12,45.39,40.18
noInf_NoInc_seed_20250101,FNN,False,True,True,1,log_claim_size,,3,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0,0.379,38.66,52.65,57.09,20.59
noInf_NoInc_seed_20250101,FNN,False,True,True,1,log_claim_size,,3,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0.1,0.438,37.93,42.67,46.02,43.76
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,2,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,True,0,0.223,52.55,67.14,72.33,19.19
noInf_NoInc_seed_20250101,FNN,False,True,True,1,log_claim_size,,4,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,True,0,0.358,40.37,50.54,54.4,34.23
noInf_NoInc_seed_20250101,FNN,False,True,True,1,log_claim_size,,4,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,True,0.1,0.428,38.5,41.86,45.1,33.64
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,2,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,True,0.1,0.246,46.66,58.68,63.4,20.07
noInf_NoInc_seed_20250101,FNN,False,True,True,1,log_claim_size,,4,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0,0.323,41.44,50.47,54.35,28.71
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,2,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0,0.19,51.76,65.54,70.58,22.13
noInf_NoInc_seed_20250101,FNN,False,True,True,1,log_claim_size,,4,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0.1,0.362,40.12,44.47,47.9,27.77
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,2,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0.1,0.23,45.76,63.68,68.97,11.48
noInf_NoInc_seed_20250101,FNN,False,True,True,1,log_claim_size,,2,32,MSELoss(),relu,linear,200,5,512,AdamW,0.001,True,0,0.361,39.6,50.61,54.64,25.57
noInf_NoInc_seed_20250101,FNN,False,True,True,1,log_claim_size,,2,32,MSELoss(),relu,linear,200,5,512,AdamW,0.001,True,0.1,0.384,40.52,47.12,50.72,30.75
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,3,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,True,0,0.203,52.35,64.92,69.83,16.7
noInf_NoInc_seed_20250101,FNN,False,True,True,1,log_claim_size,,2,32,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0,0.315,40.65,50.13,54.05,32.72
noInf_NoInc_seed_20250101,FNN,False,True,True,1,log_claim_size,,2,32,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0.1,0.332,41.67,49.42,53.21,29.59
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,3,16,MSELoss(),relu,linear,200,5,512,AdamW,0.001,True,0.1,0.233,47.62,53.68,57.84,20.64
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,3,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0,0.199,53.04,68.87,74.34,13.75
noInf_WithInc_seed_20250101,RNN,True,True,True,1,log_claim_size,LSTM,4,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0,0.208,51.27,65.28,70.33,19.48
noInf_NoInc_seed_20250101,FNN,False,True,True,1,log_claim_size,,3,32,MSELoss(),relu,linear,200,5,512,AdamW,0.001,True,0,0.347,40.55,49.84,53.69,38.16
noInf_WithInc_seed_20250101,FNN,True,True,True,1,log_claim_size,,3,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0.1,0.235,45.32,56.66,61.22,16.8
noInf_NoInc_seed_20250101,FNN,False,True,True,1,log_claim_size,,3,32,MSELoss(),relu,linear,200,5,512,AdamW,0.001,True,0.1,0.396,39.92,44.31,47.68,37.49
noInf_WithInc_seed_20250101,RNN,True,True,True,1,log_claim_size,LSTM,4,16,MSELoss(),relu,linear,200,5,512,AdamW,0.01,True,0,0.188,52.72,64.53,69.5,21.75
